"","V_bh","V_con","V_new"
"1624",1250990.66651485,1252847.59917715,1353353.57387199
"1625",1261255.26037219,1261483.74537122,1366194.97259519
"1626",1271553.10667093,1270090.25192892,1379077.97677306
"1627",1275771.13871865,1273592.90027456,1384353.91736006
"1628",1274103.2399173,1272214.25198846,1382265.38126869
"1629",1291899.61280395,1286962.02180044,1404530.54191337
"1630",1296210.45746027,1290495.25621908,1409922.60963623
"1631",1298391.99724159,1292279.38771249,1412650.49109951
"1632",1292912.16647863,1287810.76637924,1405792.46573779
"1633",1296491.01126605,1290742.20475397,1410268.6552247
"1634",1293868.06224634,1288601.59507404,1406985.16030013
"1635",1301386.65152047,1294755.10561178,1416390.75808881
"1636",1307926.96581003,1300083.37725174,1424572.3382168
"1637",1302369.16070888,1295577.87191788,1417616.75136312
"1638",1314515.46869163,1305464.38259233,1432812.55080003
"1639",1315281.15165924,1306084.80923008,1433768.91221799
"1640",1320985.22368857,1310692.18889132,1440904.18602997
"1641",1309012.40498243,1301060.8002302,1425922.13415374
"1642",1304481.63499598,1297390.03744426,1420251.57363558
"1643",1304153.79316302,1297125.42395164,1419839.71682308
"1644",1308322.14498835,1300516.14874754,1425053.49751582
"1645",1304341.4186979,1297290.45206172,1420071.1516701
"1646",1318373.76534819,1308700.60465031,1437626.76268783
"1647",1318176.95081634,1308543.89991542,1437378.84723447
"1648",1325313.03010839,1314297.50680893,1446305.84853357
"1649",1326761.73406714,1315462.19930464,1448116.80581564
"1650",1329154.36557171,1317382.58187992,1451108.80524305
"1651",1320295.81212582,1310292.40653083,1440023.32206044
"1652",1310274.6275071,1302227.29021435,1427483.15475439
"1653",1299376.93860504,1293402.04791796,1413846.30528902
"1654",1313246.76820542,1304716.11030512,1431198.57497391
"1655",1318388.7432943,1308875.81294928,1437630.553094
"1656",1321023.32207072,1311001.21122086,1440925.27694795
"1657",1328877.0271584,1317323.81355161,1450750.17164253
"1658",1325840.68072359,1314894.28907265,1446949.4338722
"1659",1323793.52562893,1313253.61769771,1444386.37230665
"1660",1325882.43511775,1314933.80234293,1446998.35474795
"1661",1323103.92106718,1312706.28854177,1443520.21685677
"1662",1324004.22964123,1313431.90816089,1444645.02183349
"1663",1321967.55674648,1311797.60071281,1442095.07559648
"1664",1315090.70176274,1306267.80380198,1433489.09352971
"1665",1310950.11951488,1302924.95177962,1428306.73591008
"1666",1311373.27570406,1303269.5125505,1428834.52782287
"1667",1313217.78214173,1304764.71623229,1431140.71316657
"1668",1304074.10573828,1297371.21075717,1419698.48413946
"1669",1300206.36878225,1294227.04669174,1414857.51054897
"1670",1297754.75635385,1292229.83445731,1411788.39196744
"1671",1301755.77665082,1295498.88747309,1416792.80745191
"1672",1299109.18585535,1293344.81508728,1413479.7319375
"1673",1302333.14634285,1295977.39382921,1417511.89018834
"1674",1298973.70252801,1293243.97832596,1413306.89297611
"1675",1303740.36448219,1297135.40067105,1419269.27930206
"1676",1300068.17625043,1294149.55911934,1414672.97627538
"1677",1314541.10450794,1305952.61656655,1432779.84300006
"1678",1314924.01655095,1306263.99242891,1433257.28143717
"1679",1330873.62638408,1319153.18590424,1453211.77214926
"1680",1319001.11921996,1309654.7961477,1438355.23007441
"1681",1320111.9241366,1310552.03506924,1439743.408075
"1682",1324344.7320083,1313963.0742434,1445037.83617296
"1683",1318158.22072502,1308994.78822126,1437295.6121442
"1684",1321729.24505919,1311876.38764117,1441762.01668001
"1685",1321554.03795015,1311737.35965202,1441541.13643406
"1686",1324091.6992921,1313781.61235717,1444714.597194
"1687",1337129.21790954,1324260.5178737,1461025.47937704
"1688",1335296.09438275,1322801.17322672,1458730.21410921
"1689",1336822.11774104,1324021.25697606,1460637.91342398
"1690",1335476.5405641,1322950.31357644,1458952.66614908
"1691",1332467.44072652,1320551.06539812,1455186.0193212
"1692",1329400.5502116,1318100.77736143,1451347.06479781
"1693",1339929.09949012,1326536.12787321,1464518.72454399
"1694",1337142.48840988,1324320.02037397,1461030.45564927
"1695",1337093.11117304,1324282.67826934,1460967.01373944
"1696",1338407.16905,1325332.52865535,1462609.50184397
"1697",1348279.03961226,1333198.48852302,1474959.52518037
"1698",1339762.22086608,1326455.24506018,1464301.62045404
"1699",1328335.42647974,1317361.55164928,1450002.75420673
"1700",1325193.4240228,1314844.89946393,1446069.8196215
"1701",1316567.72424006,1307918.69771589,1435275.68294222
"1702",1319495.37797034,1310284.40200439,1438937.10217844
"1703",1320520.49691559,1311112.57962029,1440218.06989162
"1704",1321240.71418409,1311694.57990992,1441117.54462686
"1705",1315366.01847485,1306966.21460738,1433765.46424434
"1706",1323727.60817176,1313724.28939995,1444225.82416201
"1707",1329950.58118989,1318729.51208748,1452010.34689118
"1708",1351591.83744581,1336066.14247545,1479086.22560748
"1709",1354418.14078919,1338302.71075587,1482620.83523961
"1710",1354051.02054549,1338015.0123847,1482159.83327958
"1711",1350557.1174272,1335258.33124441,1477786.60058686
"1712",1350227.49149796,1334999.61851078,1477372.51151309
"1713",1351856.03435244,1336290.5330401,1479408.4832215
"1714",1345872.63730773,1331562.15298734,1471920.39572805
"1715",1347510.36205145,1332863.58808473,1473967.85581628
"1716",1334723.45318571,1322730.75633996,1457967.21433235
"1717",1343592.62859956,1329817.46159705,1469062.66549905
"1718",1336720.85292513,1324359.20102711,1460463.0386641
"1719",1333769.55683641,1322006.67526149,1456768.71588677
"1720",1332134.13065315,1320701.64662409,1454720.80953517
"1721",1331342.84189291,1320070.61085399,1453729.08792725
"1722",1328102.27893952,1317478.85553593,1449672.83444885
"1723",1333670.39499783,1321946.45921788,1456638.00014991
"1724",1339787.01189548,1326838.08514681,1464289.45010113
"1725",1334950.79067322,1322988.55189873,1458236.70899672
"1726",1324784.27772477,1314869.55008567,1445514.70688451
"1727",1329877.5434569,1318964.45636452,1451885.73985744
"1728",1319897.47045107,1310970.40520558,1439397.01140144
"1729",1316024.66239413,1307850.07988976,1434549.69284948
"1730",1307275.31919406,1300782.52328252,1423600.85352645
"1731",1313743.97954088,1306039.53040859,1431692.78024128
"1732",1307150.30667718,1300705.83112094,1423441.11564311
"1733",1300645.68520384,1295422.04237837,1415300.87214455
"1734",1299880.34526154,1294799.51138677,1414341.61769764
"1735",1295733.78599607,1291416.91907937,1409151.78163356
"1736",1293401.91185538,1289510.32042549,1406232.47959762
"1737",1287206.44420279,1284434.30958187,1398479.04935959
"1738",1298817.76786542,1293992.19006732,1413005.47641516
"1739",1308928.47011403,1302252.43467987,1425654.32595752
"1740",1318829.80929568,1310292.21722435,1438041.22043048
"1741",1307659.49881552,1301281.93771309,1424063.26684659
"1742",1309342.98422652,1302651.4703086,1426167.98268173
"1743",1304557.25214009,1298769.24792503,1420178.41358407
"1744",1289786.97082742,1286748.09211113,1401696.17649455
"1745",1289943.14792575,1286878.2130537,1401889.92416887
"1746",1270754.97282797,1271114.98458384,1377880.01837541
"1747",1271864.17957267,1272039.51761131,1379266.19674327
"1748",1282897.56424226,1281214.35299069,1393069.50653075
"1749",1295248.76705881,1291410.77468435,1408521.67038371
"1750",1295653.94941694,1291744.42300392,1409026.9734391
"1751",1290923.47014006,1287872.91292121,1403106.53665675
"1752",1293460.95482887,1289958.4770937,1406279.77638828
"1753",1285770.827017,1283654.36673241,1396656.22735896
"1754",1287700.10380324,1285245.84477253,1399068.47736279
"1755",1293431.99513089,1289964.95562089,1406238.55868083
"1756",1288401.2720322,1285841.55712442,1399942.45682864
"1757",1277554.0425485,1276920.39361144,1386368.74218752
"1758",1263445.91854412,1265234.93321002,1368714.99632213
"1759",1265989.15985123,1267363.22492436,1371895.43873447
"1760",1268704.85645577,1269631.93527523,1375291.65721497
"1761",1281027.06066952,1279900.45773089,1390707.5380161
"1762",1284469.67453196,1282747.85092101,1395013.27536967
"1763",1291510.86724698,1288557.17349775,1403821.55458359
"1764",1283849.27940888,1282267.26089844,1394233.71476945
"1765",1285158.08459498,1283349.02979515,1395869.63070719
"1766",1284593.4635601,1282885.19328978,1395161.51575723
"1767",1278063.94804911,1277501.39572172,1386990.12483877
"1768",1272382.7781964,1272796.8265205,1379880.18400795
"1769",1252658.70653027,1256399.91428966,1355199.76442818
"1770",1246161.78826264,1250928.48415053,1347069.15918061
"1771",1243135.61950258,1248369.2766537,1343281.15571691
"1772",1245007.1401103,1249957.47245984,1345621.14119017
"1773",1247126.38637186,1251753.58114652,1348271.08100154
"1774",1266578.19546674,1268203.57298064,1372607.52342993
"1775",1264630.10784477,1266578.95864017,1370168.41508622
"1776",1273686.6464923,1274150.05253066,1381498.2951309
"1777",1284239.95288303,1282919.42836897,1394700.93097586
"1778",1290039.70267969,1287707.12713927,1401955.91681034
"1779",1305845.96276608,1300704.80957912,1421731.04831931
"1780",1308794.49588635,1303106.77426918,1425418.59184828
"1781",1306997.19178577,1301648.15876657,1423168.14384652
"1782",1308015.39028523,1302478.42935145,1424440.45269794
"1783",1318338.51992669,1310873.00359123,1437355.09139423
"1784",1312961.40296995,1306531.29152945,1430625.58154684
"1785",1306449.53220718,1301254.66432724,1422476.26773735
"1786",1302127.01109507,1297738.85855096,1417066.26821076
"1787",1304889.50903355,1299994.89655131,1420521.04452029
"1788",1297228.88623995,1293756.40719189,1410934.41216982
"1789",1306133.32138882,1301047.39129682,1422073.98031697
"1790",1313743.52470128,1307243.95711063,1431594.20559041
"1791",1314743.60497324,1308056.12135331,1432843.84491557
"1792",1302105.01221684,1297823.29290744,1417028.77654766
"1793",1300776.96552228,1296741.18008422,1415365.46341231
"1794",1308741.75863655,1303248.654846,1425329.35144578
"1795",1314177.92779893,1307669.04615705,1432129.42519064
"1796",1288749.25422239,1287073.72214735,1400311.40770056
"1797",1283741.55203125,1282953.14995757,1394044.10960789
"1798",1270889.59074133,1272341.74238785,1377962.07453084
"1799",1277224.91851181,1277619.47637098,1385887.17552615
"1800",1289633.92024129,1287913.20954827,1401411.65737897
"1801",1289109.89290173,1287483.81286915,1400754.33326059
"1802",1293235.03285798,1290881.39792241,1405914.04726274
"1803",1310142.87919743,1304764.53183059,1427067.48349155
"1804",1317495.68785239,1310739.8337406,1436265.65656952
"1805",1311093.4864461,1305564.9327311,1428253.56105886
"1806",1334819.79396018,1324827.83488531,1457938.25590937
"1807",1342776.35720281,1331196.68393492,1467891.84672743
"1808",1341985.30130644,1330568.73384445,1466900.41647879
"1809",1343837.58667472,1332046.67768304,1469216.33482047
"1810",1350894.85052911,1337666.31129844,1478044.72224397
"1811",1360541.97025574,1345314.70569535,1490113.53733482
"1812",1364758.94339511,1348640.65884444,1495388.15301569
"1813",1366182.28856781,1349761.84837477,1497167.38138465
"1814",1371055.45438328,1353592.37013782,1503263.02534187
"1815",1363497.53151559,1347673.67907756,1493804.89113871
"1816",1364605.38034102,1348547.48373975,1495189.37047797
"1817",1376535.22232866,1357931.26544708,1510114.32766179
"1818",1366672.44164849,1350230.64643429,1497772.35536366
"1819",1356159.10604284,1341975.63772897,1484616.40874275
"1820",1353680.32222446,1340019.01624775,1481513.29331809
"1821",1358737.91979104,1344023.69975559,1487839.69828227
"1822",1366370.43239608,1350047.87839144,1497387.83694259
"1823",1383682.11951622,1363650.10328509,1519046.55875619
"1824",1384670.66439629,1364421.24111185,1520281.76499903
"1825",1377928.31713321,1359181.99193684,1511844.07899235
"1826",1380934.60625838,1361530.31901774,1515603.88683466
"1827",1383217.26407852,1363310.74358661,1518458.2871881
"1828",1365068.5836654,1349193.3154633,1495748.9971441
"1829",1363665.48491693,1348092.07495671,1493991.7788789
"1830",1370314.53514146,1353327.02748341,1502309.40940872
"1831",1378494.49504435,1359742.29779331,1512542.5141281
"1832",1389505.76804945,1368335.51521412,1526318.15780098
"1833",1400201.36346377,1376631.15450156,1539698.82567227
"1834",1407691.94996301,1382407.22397199,1549069.386389
"1835",1415188.16553626,1388163.67936348,1558446.99020315
"1836",1410219.14962461,1384367.75963236,1552228.09638337
"1837",1402541.52320988,1378485.99976399,1542620.18910215
"1838",1402091.88024413,1378142.20111689,1542055.9347123
"1839",1400374.83964724,1376822.41398427,1539905.91240635
"1840",1413971.06426926,1387304.7101134,1556915.84754232
"1841",1398425.58486908,1375414.8080548,1537463.6826057
"1842",1403374.76381159,1379235.91198716,1543654.43418745
"1843",1392721.02196628,1371039.13194555,1530322.8112795
"1844",1397028.48231559,1374376.25743052,1535710.64455744
"1845",1396445.5610172,1373928.43592137,1534979.63231778
"1846",1402563.00581447,1378657.0809146,1542632.11813702
"1847",1399721.86006205,1376472.30342232,1539075.61546048
"1848",1420176.87415371,1392249.53251202,1564667.26798084
"1849",1426311.68280355,1396929.12967429,1572341.47945242
"1850",1428263.0041605,1398414.58073096,1574781.31162312
"1851",1440058.96774445,1407372.53183946,1589538.76014825
"1852",1431146.66548679,1400651.60054008,1578386.02645235
"1853",1428501.00446796,1398648.65853543,1575074.11427448
"1854",1430761.93120294,1400367.15907014,1577901.32469418
"1855",1421138.23291209,1393072.93848634,1565858.49228156
"1856",1416747.82856782,1389728.995311,1560363.5572549
"1857",1427085.79917593,1397629.60723655,1573296.76496865
"1858",1422566.03586315,1394197.9410715,1567639.97600059
"1859",1427234.00090614,1397755.49261332,1573478.87275126
"1860",1433015.78994962,1402149.79115805,1580711.38609136
"1861",1428885.73350438,1399024.99019549,1575542.19835596
"1862",1423984.26169972,1395307.23182591,1569407.81572286
"1863",1411201.92288751,1385582.30770411,1553412.89228991
"1864",1408635.3164402,1383617.63671337,1550199.89319193
"1865",1408723.95433147,1383688.03944442,1550309.13581037
"1866",1414419.60523183,1388061.24702472,1557433.87310579
"1867",1424628.39933131,1395873.36657431,1570205.45517195
"1868",1436619.40028535,1404998.55898904,1585206.93445453
"1869",1417562.33208319,1390593.909079,1561361.06960888
"1870",1418973.76037596,1391674.36435822,1563125.38757768
"1871",1411558.42902289,1386017.39616797,1553845.66387761
"1872",1415170.68436558,1388788.20644039,1558363.65665128
"1873",1408291.32418729,1383529.26701413,1549754.54008509
"1874",1413527.07943973,1387551.64259536,1556303.85594582
"1875",1420561.27444794,1392939.40959524,1565103.37962899
"1876",1440099.01149901,1407841.30771165,1589547.33511618
"1877",1438355.34872312,1406528.04930477,1587364.00313987
"1878",1429850.45915524,1400105.9573125,1576721.02420143
"1879",1439243.62302185,1407235.9527529,1588472.08972022
"1880",1453949.84533041,1418341.65615141,1606870.85396157
"1881",1457167.15187339,1420754.63443563,1610894.68679704
"1882",1445683.32923627,1412169.61916919,1596524.46680237
"1883",1452049.42309455,1416962.00310879,1604488.06232674
"1884",1453704.09188857,1418205.56819637,1606556.72281071
"1885",1453739.39233396,1418234.58671862,1606599.22961686
"1886",1451591.10050232,1416627.65790694,1603909.62576601
"1887",1452921.83675194,1417628.53735251,1605572.98185042
"1888",1452611.17849726,1417398.23538512,1605182.62513105
"1889",1452915.12774778,1417628.70240617,1605561.26532219
"1890",1452337.37727091,1417198.18810903,1604836.72281442
"1891",1454519.77079879,1418837.1118556,1607565.67248539
"1892",1448938.54591408,1414659.34902013,1600580.78279854
"1893",1454617.48909089,1418927.9203409,1607684.61539025
"1894",1437434.74804186,1406060.62189835,1586183.90867859
"1895",1444030.02361681,1411049.1470584,1594434.25636686
"1896",1452263.41694945,1417253.06590068,1604734.21699355
"1897",1469096.71743254,1429880.60554871,1625794.38144688
"1898",1473097.93142417,1432857.74771263,1630799.03928209
"1899",1471501.11586564,1431675.88707417,1628799.44254415
"1900",1453557.7125846,1418357.35527198,1606346.99524781
"1901",1445985.15326828,1412683.53464973,1596870.54792011
"1902",1442629.30495188,1410160.45892109,1592670.04939552
"1903",1433351.75722506,1403167.70777634,1581060.32056861
"1904",1438123.75307106,1406786.40400622,1587029.38066001
"1905",1428687.1120402,1399656.69071509,1575220.59429109
"1906",1422539.42233521,1394989.36275804,1567526.9438211
"1907",1427482.64272235,1398759.51390855,1573710.24005838
"1908",1427091.75393518,1398464.81104619,1573219.49889675
"1909",1435671.16384805,1404991.04355029,1583952.39546864
"1910",1437334.51962709,1406252.36009275,1586031.92510825
"1911",1448491.91429861,1414692.0779751,1599990.39621015
"1912",1448009.05627801,1414331.70871221,1599384.58314366
"1913",1445782.13613497,1412660.05459313,1596596.59954958
"1914",1434044.93850811,1403826.82634661,1581909.35676774
"1915",1437880.63839443,1406735.23353287,1586706.9233544
"1916",1444943.28449025,1412077.092394,1595542.04503837
"1917",1441976.69606042,1409845.18814739,1591828.58848386
"1918",1436369.25508398,1405617.45134143,1584810.89722303
"1919",1444772.62918073,1411977.93545287,1595323.53778177
"1920",1432575.18335586,1402793.34862265,1580060.43245458
"1921",1443897.06054976,1411380.06972059,1594224.70408848
"1922",1439528.31116739,1408090.30558286,1588756.86375014
"1923",1437873.69102049,1406842.91107945,1586684.94191123
"1924",1453966.43117192,1419011.52104663,1606818.51727759
"1925",1454947.44533794,1419749.46069405,1608044.301091
"1926",1448380.58529088,1414832.14454362,1599826.18468901
"1927",1449624.46676147,1415769.84066495,1601380.86807389
"1928",1447877.1547947,1414459.46204043,1599192.97022997
"1929",1450122.18197898,1416150.2661338,1602000.28713183
"1930",1460201.21009388,1423724.18522831,1614609.50599807
"1931",1459686.81192579,1423342.42612347,1613964.22989905
"1932",1456041.52919409,1420620.53863519,1609401.59103404
"1933",1454389.89244311,1419386.37319479,1607333.4020201
"1934",1457110.75389028,1421428.50315781,1610736.0827517
"1935",1476910.67201945,1436249.34680632,1635508.0792038
"1936",1469053.49016841,1430431.41950694,1625675.51216067
"1937",1468457.68146598,1429990.89508931,1624928.37520107
"1938",1468303.40482554,1429878.7489831,1624733.68315744
"1939",1463044.11522077,1425967.42057987,1618151.59889284
"1940",1463844.42897939,1426567.22581766,1619151.29035651
"1941",1467479.01512499,1429280.51524442,1623697.22343078
"1942",1470958.94023404,1431873.60244798,1628049.64461611
"1943",1472439.32507549,1432976.47049388,1629900.24101862
"1944",1461685.53063427,1424993.35591644,1616443.43230266
"1945",1460174.18242456,1423867.28583533,1614550.77231156
"1946",1450970.33022715,1416990.92511569,1603033.25133105
"1947",1428751.92637277,1400307.4609639,1575231.92331733
"1948",1426102.88232323,1398296.64304181,1571915.77829145
"1949",1416056.25664432,1390651.59522582,1559343.77913088
"1950",1412517.24996856,1387945.23634159,1554914.11286705
"1951",1413908.56861388,1389014.75710763,1556653.26964497
"1952",1428227.24957771,1399990.98070624,1574567.1421558
"1953",1435144.8924388,1405253.60951242,1583220.83579248
"1954",1442147.67452831,1410561.40214407,1591981.05563177
"1955",1451870.23752092,1417902.50935755,1604144.26533701
"1956",1454779.24525351,1420089.1534743,1607782.35470092
"1957",1428009.81205111,1400025.3601553,1574286.77876696
"1958",1420541.92813476,1394347.74002948,1564941.30129972
"1959",1400655.62670163,1379164.97850911,1540057.89983547
"1960",1393110.14209616,1373340.67989994,1530615.328386
"1961",1399990.65261449,1378679.49195319,1539222.56203542
"1962",1382638.117181,1365275.2437122,1517509.40858992
"1963",1402640.44842902,1380883.30064714,1542534.66433633
"1964",1403217.76602304,1381330.97756615,1543255.34299887
"1965",1403216.45696611,1381332.30452939,1543252.04399573
"1966",1405366.35953337,1382992.64589719,1545940.34097676
"1967",1403900.86789158,1381865.9771681,1544105.05672345
"1968",1411469.27483682,1387703.55860543,1553572.98638223
"1969",1411587.2087613,1387796.48287581,1553718.88419742
"1970",1407843.56744953,1384925.23999537,1549033.17907702
"1971",1403367.29809526,1381484.45233823,1543430.80974985
"1972",1405133.70234794,1382849.04059948,1545639.27363969
"1973",1406965.46737172,1384262.5776119,1547929.51692634
"1974",1407122.91553836,1384386.1036892,1548124.85496133
"1975",1392242.16702613,1372936.23439609,1529504.40131171
"1976",1386692.39339748,1368631.89418725,1522558.86343643
"1977",1381645.46807861,1364704.61527683,1516242.48936635
"1978",1376673.50447893,1360824.73943153,1510019.90739932
"1979",1378672.62371788,1362392.25852579,1512519.54427998
"1980",1363596.01505526,1350601.55348385,1493654.0304102
"1981",1374523.78524642,1359225.70940278,1507325.19536227
"1982",1367711.59236473,1353887.14859623,1498800.11851759
"1983",1369273.80463649,1355119.08717593,1500753.09740091
"1984",1367035.50505741,1353361.06140281,1497950.87585644
"1985",1377216.45253846,1361381.73674999,1510687.61623362
"1986",1383156.32285668,1366033.67913986,1518117.92086467
"1987",1393988.14438045,1374486.9067689,1531669.03484411
"1988",1392100.50744649,1373025.5251538,1529305.56240122
"1989",1390152.20546434,1371515.14603454,1526866.18585004
"1990",1383242.35307077,1366147.08256378,1518218.9174241
"1991",1382363.81965891,1365463.89127204,1517118.03530807
"1992",1363812.58852989,1350985.03676066,1493905.07380832
"1993",1359317.13085055,1347439.36679822,1488278.69604883
"1994",1353680.33299953,1342981.65614802,1481224.27346652
"1995",1350049.22594995,1340101.37940381,1476679.37121497
"1996",1358796.87850702,1347063.08955599,1487622.77298327
"1997",1354361.28842897,1343554.88499679,1482071.30156649
"1998",1356366.1139323,1345148.01292894,1484578.07812516
"1999",1356452.37024325,1345218.48841115,1484684.3409103
"2000",1364815.6395055,1351849.32515222,1495146.80230012
"2001",1362368.42181744,1349921.10983988,1492083.18241771
"2002",1382238.0046433,1365616.24524463,1516942.34333831
"2003",1363792.66314008,1351216.3583132,1493861.87093837
"2004",1353099.13403209,1342777.03167345,1480480.46620734
"2005",1361275.41813816,1349274.3638308,1490708.97176975
"2006",1360809.3291554,1348908.00642072,1490124.14012341
"2007",1352050.3786601,1341983.55852777,1479163.28015258
"2008",1348901.27518167,1339482.73838469,1475221.46076925
"2009",1352551.31949185,1342391.7051019,1479786.73509904
"2010",1342534.79160326,1334434.66172416,1467252.39429373
"2011",1340380.92998431,1332714.90442851,1464555.82152498
"2012",1339385.16528588,1331919.92293532,1463308.2596232
"2013",1341401.61059032,1333537.11864004,1465829.574877
"2014",1336775.20298621,1329838.02589009,1460039.35257163
"2015",1327077.25118436,1322060.33927211,1447903.61416604
"2016",1326848.44773597,1321877.65600037,1447615.67418031
"2017",1328757.91598776,1323420.55719702,1450003.13974584
"2018",1338822.64924128,1331536.71419363,1462594.47288153
"2019",1335564.35144832,1328928.18663683,1458516.02957187
"2020",1336959.86049253,1330050.50526578,1460260.42937687
"2021",1345081.24313283,1336567.48953093,1470420.2422253
"2022",1344853.79747636,1336387.99478889,1470134.00110882
"2023",1343062.38429264,1334959.78129666,1467890.92382224
"2024",1333347.24608291,1327197.48490294,1455733.68178311
"2025",1337877.48292928,1330841.78818456,1461400.25301418
"2026",1349233.98389987,1339949.44574215,1475607.84591747
"2027",1350574.10349037,1341018.78920625,1477282.942438
"2028",1351919.44996188,1342091.4944997,1478964.57883203
"2029",1368692.22145119,1355427.93434164,1499949.00940834
"2030",1375819.38513651,1361042.03128143,1508864.85550031
"2031",1366187.45003076,1353490.8709461,1496811.71718488
"2032",1384921.85655848,1368266.98028306,1520250.54552125
"2033",1374148.46875069,1359863.82994083,1506769.22158504
"2034",1386776.6168885,1369779.1214671,1522567.89942395
"2035",1375590.53807696,1361062.94799059,1508570.21650384
"2036",1377719.24851567,1362734.91083967,1511231.99789365
"2037",1369521.27397354,1356314.83028178,1500973.03103543
"2038",1360630.45308424,1349318.14829994,1489847.17482761
"2039",1359396.24731246,1348343.77405839,1488301.27545485
"2040",1365006.46140623,1352788.06459371,1495319.11421786
"2041",1358333.93438729,1347524.25706402,1486968.78730067
"2042",1362473.50792919,1350806.57259893,1492146.56060517
"2043",1357227.95904899,1346662.62885926,1485581.66873516
"2044",1357783.55487532,1347105.21713513,1486275.16912195
"2045",1349715.05009824,1340712.23532819,1476178.19483376
"2046",1349874.03743587,1340840.92744705,1476375.45867948
"2047",1346985.07367765,1338542.23210683,1472759.1261141
"2048",1352284.11789981,1342771.86990473,1479387.62913375
"2049",1349876.08725303,1340859.091236,1476373.04007739
"2050",1348459.62534013,1339733.09636539,1474599.10182086
"2051",1357312.12546769,1346790.60722103,1485673.68886935
"2052",1355835.83943792,1345622.02430418,1483824.89867778
"2053",1350663.15510522,1341519.08677965,1477351.1749296
"2054",1356799.25677878,1346405.50307688,1485027.00423245
"2055",1351512.63014994,1342214.26035869,1478410.71588333
"2056",1345897.41298593,1337748.87691635,1471383.29505662
"2057",1356876.72807435,1346516.81684484,1485118.95298413
"2058",1373464.44375389,1359676.30244567,1505871.84173126
"2059",1371833.55399815,1358397.2667234,1503829.61135777
"2060",1360398.09838348,1349406.6069677,1489519.90818158
"2061",1351478.64395849,1342348.09382901,1478358.22569392
"2062",1358308.447013,1347785.33363947,1486902.01416461
"2063",1341248.03421417,1334265.36712179,1465554.36455961
"2064",1336804.82351761,1330709.27494836,1459993.35822496
"2065",1338290.38152429,1331903.89043993,1461850.4272918
"2066",1332074.86568888,1326919.82030343,1454071.91276743
"2067",1338855.97504872,1332381.95448061,1462554.77568735
"2068",1329039.1690006,1324510.89507764,1450270.32684884
"2069",1326490.16027685,1322456.32388693,1447079.34602257
"2070",1331331.76571462,1326370.29742985,1453135.50163519
"2071",1339675.41253585,1333093.92026143,1463573.41142681
"2072",1342553.43243912,1335402.96403175,1467172.72881866
"2073",1331882.47519648,1326866.10134778,1453819.56600556
"2074",1346619.00153374,1338736.88299315,1472256.24664763
"2075",1343235.58839955,1336038.3013596,1468021.25902302
"2076",1353771.03086922,1344468.69581152,1481201.54352996
"2077",1341474.17765114,1334694.79115394,1465814.0596724
"2078",1339110.00186904,1332803.59172732,1462854.34182271
"2079",1352542.5841305,1343578.54254228,1479659.52763714
"2080",1360485.89118289,1349900.32493474,1489596.53230998
"2081",1355770.22633397,1346168.5884915,1483694.63133991
"2082",1353235.34973413,1344158.00043948,1480521.33262708
"2083",1374249.6774784,1360870.68513157,1506812.79838959
"2084",1365799.58723386,1354234.4886799,1496238.38436451
"2085",1371675.16122584,1358875.99507857,1503588.24143217
"2086",1377113.33694826,1363156.933483,1510390.82578494
"2087",1378725.93012571,1364424.0595079,1512406.84125746
"2088",1380357.54733823,1365704.81062865,1514446.65960265
"2089",1384868.89633785,1369239.42070488,1520089.59835987
"2090",1380149.75913087,1365556.01978432,1514183.35277539
"2091",1377612.96491819,1363571.93293166,1511007.65474537
"2092",1394906.67905914,1377135.87387845,1532643.88876741
"2093",1395530.05781454,1377622.28347069,1533422.19915506
"2094",1393333.95917896,1375919.96853515,1530672.77943111
"2095",1418950.56491802,1395831.48102349,1562722.61542071
"2096",1409007.687737,1388213.66709481,1550280.42638071
"2097",1427921.06886418,1402790.67890887,1573943.18773592
"2098",1427556.81050093,1402515.34468741,1573485.76656072
"2099",1417794.24854933,1395070.90925613,1561269.18793576
"2100",1416265.02948553,1393900.70645895,1559354.16793202
"2101",1409934.35846843,1389043.67783067,1551431.57124431
"2102",1399932.651234,1381342.72799808,1538915.77404148
"2103",1399388.40205702,1380923.47004591,1538233.14836014
"2104",1396089.54126945,1378369.82778707,1534103.95263162
"2105",1392957.04342336,1375940.68216528,1530182.91021548
"2106",1389899.75883025,1373565.62179266,1526355.97462147
"2107",1393006.3080794,1375987.89270537,1530241.22793089
"2108",1393725.2866732,1376549.25458689,1531139.15283635
"2109",1378999.16207219,1365106.39864222,1512712.16462445
"2110",1383366.18164415,1368531.48604304,1518174.51840177
"2111",1388549.15252393,1372586.80657262,1524657.79045545
"2112",1393188.11255108,1376205.6025082,1530460.3961303
"2113",1390580.09313278,1374179.89152916,1527195.58112302
"2114",1389832.0819681,1373599.61265633,1526258.00844266
"2115",1385109.41673532,1369922.92548761,1520347.34859229
"2116",1384599.91365101,1369527.1477099,1519708.1972221
"2117",1384111.70404314,1369147.9043731,1519095.68824962
"2118",1373743.44691029,1361046.31586791,1506121.26381388
"2119",1356896.4921986,1347800.06115882,1485040.6929675
"2120",1358096.5374714,1348755.24505099,1486540.52850172
"2121",1366417.15583861,1355360.60207293,1496949.62509166
"2122",1375371.16613449,1362434.63416652,1508151.22166276
"2123",1375470.28445612,1362514.70072633,1508273.57739567
