"","V_bh","V_daily"
"806",942914.717255229,941660.385396824
"807",940166.474395949,938501.444444443
"808",939485.141746245,937707.544444443
"809",938755.741417249,936857.544761903
"810",933892.520669102,931245.753333332
"811",935181.962870388,932728.667619046
"812",933587.344314128,930872.357460316
"813",931848.52271999,928844.675873015
"814",929629.024332927,926253.874920634
"815",929332.233117563,925896.258730158
"816",929227.712619368,925762.616666666
"817",925854.589929287,921816.856666666
"818",926038.475506847,922020.135873015
"819",925837.819650067,921772.993015872
"820",924531.607169561,920230.374285713
"821",927503.418146083,923706.279999999
"822",924562.904569634,920255.672698411
"823",922920.218334081,918315.250476189
"824",923152.171590933,918575.656825395
"825",921797.891431135,916970.203174602
"826",920251.340554167,915135.233968253
"827",917695.368412058,912104.273333332
"828",920426.840992117,915327.433650792
"829",919168.696190903,913828.993015871
"830",921707.898053793,916819.216825395
"831",922564.731141447,917816.733809522
"832",922075.669208913,917228.080476189
"833",921442.404238501,916468.983333332
"834",921434.019098891,916446.384444443
"835",924501.965433998,920053.217619046
"836",925791.407635284,921556.455714284
"837",925494.616419919,921195.879365078
"838",925966.908073234,921738.027142856
"839",927496.688670982,923520.72079365
"840",927247.96513491,923217.277936507
"841",927383.783033177,923364.259206348
"842",924154.863380974,919568.840476189
"843",921839.229635327,916831.598888888
"844",922551.859685103,917659.914126983
"845",925379.467623748,920981.48111111
"846",922679.292443761,917796.367142856
"847",922478.636586981,917547.094126983
"848",919826.529086287,914406.005238094
"849",918712.587322951,913074.397301586
"850",918704.202183341,913051.351746031
"851",917782.531137174,911945.288253967
"852",920081.394603602,914661.475079364
"853",919928.806426115,914467.827142856
"854",919583.947531458,914046.45126984
"855",920825.322053451,915504.169523808
"856",923124.185519879,918211.075396824
"857",921577.634642911,916374.086507935
"858",918829.391783631,913112.574126983
"859",919830.427909163,914287.094761903
"860",919677.839731676,914093.215079364
"861",920102.063705698,914583.007460316
"862",921199.235189814,915869.875714284
"863",920854.376295157,915448.9315873
"864",923105.172082292,918100.323650792
"865",924250.411245701,919439.43095238
"866",922655.79268944,917546.785873014
"867",921637.986284689,916331.469365078
"868",922975.496165267,917900.975238094
"869",922870.975667073,917764.736666665
"870",924208.485547651,919332.130158729
"871",923479.085218654,918459.209206348
"872",925153.06885428,920422.796507935
"873",922260.622957124,917001.915238094
"874",920473.733683693,914875.639047618
"875",915610.512935547,909096.603492062
"876",914400.435813626,907638.973650792
"877",915209.201221987,908592.008253967
"878",915200.816082377,908568.314603173
"879",914807.889508428,908085.413015872
"880",915520.519558205,908923.255555554
"881",913637.49492619,906661.361904761
"882",911369.928859835,903933.068888888
"883",912563.235702536,905351.864761904
"884",911401.226259907,903944.686190475
"885",909470.1339486,901611.272063491
"886",909990.493281207,902223.500634919
"887",908540.077762824,900463.905079364
"888",904205.601486894,895222.926031745
"889",906408.329594736,897880.058571427
"890",906159.606058664,897564.496349205
"891",905766.679484715,897074.228253967
"892",914602.747334914,907758.074285713
"893",912287.113589267,904972.739206348
"894",909298.532333526,901370.54095238
"895",905444.73285052,896709.987777777
"896",905003.738597278,896160.709999999
"897",904947.285778376,896077.328412697
"898",904362.088487257,895352.618888888
"899",904978.583178449,896085.977619047
"900",904874.062680254,895944.238095237
"901",903952.391634087,894811.02063492
"902",903895.938815185,894727.355555555
"903",903791.41831699,894585.252539682
"904",904984.725159692,896020.691587301
"905",904399.527868572,895295.446190475
"906",905977.376145613,897197.069047618
"907",908324.307291333,900027.243333333
"908",904422.440129035,895297.172857142
"909",905375.408575274,896439.907777777
"910",904982.482001325,895948.112380952
"911",904637.623106668,895514.303174603
"912",905975.132987246,897124.238095238
"913",905389.935696127,896399.528571428
"914",905862.227349441,896957.845238095
"915",909603.121194642,901481.667777777
"916",907720.096562627,899193.416984127
"917",908961.471084621,900681.428888889
"918",909481.830417227,901295.738412698
"919",907598.805785212,899006.671746031
"920",906436.796342584,897584.667777777
"921",904842.177786323,895635.318253968
"922",905266.401760345,896135.957301587
"923",905738.69341366,896694.782222222
"924",904768.954688201,895501.953015873
"925",904183.757397082,894775.076190476
"926",904271.507616057,894866.667619047
"927",903253.701211306,893612.526984127
"928",905071.887884808,895813.75079365
"929",903909.87844218,894385.353968254
"930",906112.606550022,897053.601587301
"931",905190.935503856,895918.944444444
"932",906288.106987972,897238.387619047
"933",907433.346151381,898614.508412698
"934",905406.118481489,896140.806825396
"935",906311.019248435,897226.37
"936",906254.566429533,897142.712857143
"937",905957.775214168,896766.977777778
"938",906045.525433143,896858.536825397
"939",905844.869576364,896599.455873016
"940",905740.349078169,896457.186984127
"941",908712.16005469,900056.96015873
"942",907021.406139845,897993.55031746
"943",908599.254416886,899894.861111111
"944",906764.297464163,897655.943333333
"945",906755.912324553,897630.668253968
"946",906747.527184943,897605.383174603
"947",906739.142045333,897580.08015873
"948",904327.372941101,894633.277142857
"949",903453.769574227,893552.323015873
"950",903445.384434617,893526.591269842
"951",903917.676087932,894087.94952381
"952",902851.802003888,892771.293650794
"953",902266.604712769,892040.22015873
"954",913602.191886176,905895.824920635
"955",914603.228011707,907088.037619048
"956",913104.744814032,905269.65
"957",913192.495033007,905361.028888889
"958",914097.395799953,906438.237777778
"959",913223.792433079,905371.178412699
"960",911725.309235404,903548.87936508
"961",912197.600888718,904105.268888889
"962",911420.132880429,903151.242222222
"963",909296.769851952,900567.785873016
"964",908711.572560832,899842.824285714
"965",908558.984383345,899642.510952381
"966",908742.869960905,899850.83968254
"967",908398.011066248,899416.958412699
"968",908101.219850883,899041.231269841
"969",908044.767031981,898957.478253968
"970",908468.991006003,899458.197301587
"971",910142.974641629,901477.612222222
"972",909269.371274755,900403.118571429
"973",912241.182251276,903996.855238095
"974",913482.55677327,905483.648888889
"975",913281.90091649,905226.748095238
"976",911831.485398107,903459.919365079
"977",912255.709372129,903958.709206349
"978",913689.354611293,905678.634920635
"979",912911.886603004,904724.964126984
"980",912518.960029054,904235.193650794
"981",912318.304172275,903977.679365079
"982",912165.715994787,903778.237142857
"983",912253.466213762,903869.706984127
"984",913687.111452926,905590.776825397
"985",914015.200068363,905972.642222222
"986",914391.356363093,906412.473492063
"987",913421.617637634,905226.780634921
"988",912980.623384392,904678.79015873
"989",914414.268623555,906399.005873016
"990",913684.868294559,905503.395079365
"991",914541.701382213,906524.744603175
"992",915110.128394112,907196.753809524
"993",914765.269499455,906765.958888889
"994",914276.207566921,906160.758095238
"995",913835.213313679,905613.083492063
"996",914163.301929116,905995.225079365
"997",912760.954090026,904284.942539683
"998",909291.69604136,900067.398571429
"999",909283.31090175,900041.983809524
"1000",908553.910572753,899138.751111111
"1001",908497.457753851,899054.646666667
"1002",910459.847465231,901431.294285714
"1003",909778.514815527,900587.829206349
"1004",909289.452882993,899977.424444444
"1005",909281.067743383,899951.955873016
"1006",909320.750283065,899985.027301587
"1007",908927.823709116,899491.148730159
"1008",909976.92751394,900754.586349206
"1009",909103.324147066,899675.991587301
"1010",909383.345083211,900001.939206349
"1011",909374.9599436,899976.432698412
"1012",910808.605182764,901708.018253968
"1013",910367.610929522,901156.537301587
"1014",910455.361148497,901248.132539682
"1015",913619.442842189,905083.727777778
"1016",914187.869854088,905757.825873016
"1017",912641.31897712,903869.81984127
"1018",909075.925569869,899526.752380952
"1019",907433.239334316,897507.726190476
"1020",907088.380439659,897070.51063492
"1021",906791.589224295,896691.839206349
"1022",906927.407122562,896842.411904762
"1023",908793.661475357,899110.864603174
"1024",908593.005618578,898850.456666666
"1025",909642.109423402,900116.35079365
"1026",911027.686983272,901791.022539682
"1027",914095.633318379,905510.869841269
"1028",913846.909782307,905194.352063492
"1029",913694.32160482,904994.318412698
"1030",917915.892242945,910102.226825397
"1031",917907.507103335,910077.597777778
"1032",920398.641286932,913069.488730159
"1033",923370.452263454,916630.602857143
"1034",923794.676237476,917125.093968254
"1035",924363.103249375,917792.100952381
"1036",927046.508150142,920990.451746032
"1037",925692.227990344,919361.071587302
"1038",931500.03204512,926289.977936508
"1039",928703.721506548,922959.16031746
"1040",928022.388856844,922134.393650794
"1041",931378.741267705,926121.895238095
"1042",931274.22076951,925984.65968254
"1043",934630.573180371,929956.426190476
"1044",933468.563737743,928569.755555556
"1045",930287.711764832,924790.13936508
"1046",931288.747890363,925967.22031746
"1047",933587.61135679,928684.370952381
"1048",937953.385032793,933842.094761905
"1049",936887.510948749,932574.041111111
"1050",940339.998718195,936633.89984127
"1051",944177.027921981,941128.541428572
"1052",943447.627592984,940263.80968254
"1053",942814.362622573,939510.746190476
"1054",942469.503727915,939094.750952381
"1055",944191.555042834,941100.68984127
"1056",942837.274883035,939505.052222222
"1057",938695.069324275,934640.479047619
"1058",937821.465957401,933599.103333333
"1059",940120.329423829,936297.237936508
"1060",941842.380738747,938309.707777778
"1061",940584.235937533,936821.249047619
"1062",938508.940588348,934369.534761905
"1063",940519.397979021,936726.375238095
"1064",936761.733854601,932296.363015873
"1065",940310.356982632,936476.144126984
"1066",938667.670747078,934531.506031746
"1067",938274.744173129,934055.756507937
"1068",934805.486124463,929951.553174603
"1069",934124.153474759,929131.319047619
"1070",930222.286312461,924491.303174603
"1071",931175.2547587,925613.812698413
"1072",931359.14033626,925819.351904762
"1073",931591.093593112,926082.089047619
"1074",929131.256809588,923141.034126984
"1075",931285.917238138,925700.388095238
"1076",933296.374628811,928081.06936508
"1077",935018.425943729,930113.497936508
"1078",934625.499369779,929634.677936508
"1079",933030.880813519,927730.314126984
"1080",933743.510863296,928564.178888889
"1081",933879.328761563,928712.295396826
"1082",932236.64252601,926748.431904762
"1083",928815.452156637,922663.176984127
"1084",926692.089128159,920110.741269841
"1085",928029.599008738,921700.37031746
"1086",928309.619944882,922021.744920635
"1087",928541.573201735,922285.507460317
"1088",926995.022324767,920421.367936508
"1089",927371.178619496,920858.396984127
"1090",927170.522762717,920603.981904762
"1091",926104.648678673,919312.110952381
"1092",927538.293917836,921019.272380952
"1093",927626.044136811,921110.509365079
"1094",927233.117562862,920625.646349206
"1095",928859.033519195,922561.377460317
"1096",929619.731248264,923458.002063492
"1097",924612.30746224,917457.358412698
"1098",923402.230340319,915986.482539682
"1099",924835.875579483,917700.461111111
"1100",927999.957273174,921494.203174603
"1101",925684.323527527,918704.45015873
"1102",926348.885898011,919489.373968254
"1103",926773.109872033,919984.921587301
"1104",925803.371146574,918806.365079365
"1105",925939.189044842,918955.480952381
"1106",923960.029054242,916561.404761905
"1107",920394.635646991,912248.583333333
"1108",918992.2878079,910534.953174603
"1109",920570.136084941,912435.35952381
"1110",922580.593475614,914856.067301587
"1111",924735.253904164,917444.944444444
"1112",926889.914332714,920026.876825397
"1113",926256.649362302,919251.784444445
"1114",926055.993505522,918996.20031746
"1115",926528.285158837,919550.26031746
"1116",926327.629302057,919294.726190476
"1117",925742.432010938,918576.444126984
"1118",922801.918434489,915021.36031746
"1119",924668.172787284,917262.88952381
"1120",923938.772458288,916368.798095238
"1121",926814.448076225,919825.956984127
"1122",930411.138883548,924138.152857143
"1123",931171.836612617,925035.069523809
"1124",927510.307846782,920641.267936508
"1125",926877.04287637,919865.887619047
"1126",927878.079001901,921055.995555555
"1127",926668.00187998,919587.783174603
"1128",928293.917836314,921530.655238095
"1129",926987.705355808,919947.498730159
"1130",928373.282915679,921600.798730159
"1131",928845.574568993,922154.104285714
"1132",929077.527825845,922418.555714286
"1133",927867.450703925,920951.935079365
"1134",927426.456450683,920407.458888889
"1135",926841.259159563,919689.046825397
"1136",928467.175115897,921632.893015873
"1137",926343.812087419,919066.790634921
"1138",925758.6147963,918347.015079365
"1139",924308.199277917,916582.745714286
"1140",925261.167724156,917719.994920635
"1141",924051.090602235,916244.603809524
"1142",923081.351876776,915057.207142857
"1143",922640.357623534,914508.400793651
"1144",922247.431049584,914017.420634921
"1145",921229.624644833,912768.286666667
"1146",921173.171825931,912684.745079365
"1147",921453.192762076,913009.835555556
"1148",922694.567284069,914502.041904762
"1149",921388.354803564,912903.735873016
"1150",921139.631267491,912586.654285714
"1151",922717.479544532,914488.636825397
"1152",921795.808498366,913356.082857143
"1153",922941.047661774,914731.569206349
"1154",921923.241257023,913482.663174603
"1155",923693.360251234,915616.829523809
"1156",922867.824563652,914601.967301587
"1157",923580.454613429,915451.405396825
"1158",922226.174453631,913795.425238095
"1159",922458.127710483,914062.071587302
"1160",924516.652780448,916545.985873016
"1161",925758.027302442,918034.287460317
"1162",927528.146296652,920159.596666667
"1163",928577.250101476,921410.605238095
"1164",927992.052810357,920691.373492063
"1165",927358.787839945,919913.517936508
"1166",923985.665149864,915828.93063492
"1167",923592.738575915,915337.762539682
"1168",924497.639342861,916420.40063492
"1169",924873.795637591,916861.358412698
"1170",923807.921553547,915555.592063492
"1171",924808.957679079,916754.83015873
"1172",924464.098784422,916322.267936507
"1173",923350.157021086,914957.289841269
"1174",922764.959729966,914231.954126984
"1175",923621.792817621,915257.936666666
"1176",923469.204640133,915057.79095238
"1177",925768.068106561,917833.917301587
"1178",922827.554530112,914259.446825396
"1179",923107.575466257,914584.721428571
"1180",920647.738682732,911580.583968253
"1181",921120.030336047,912141.055396825
"1182",919381.208741909,910007.052698412
"1183",923746.982417911,915323.96063492
"1184",925324.830694952,917225.319047618
"1185",925893.257706851,917899.448888888
"1186",923817.962357666,915371.054603174
"1187",923184.697387255,914586.793015872
"1188",922887.90617189,914210.879682539
"1189",921389.422974214,912372.99047619
"1190",921188.767117435,912113.119841269
"1191",920988.111260655,911853.141269841
"1192",920354.846290243,911065.236825396
"1193",922076.897605161,913152.41063492
"1194",922260.783182721,913361.185873015
"1195",923117.616270375,914389.639047618
"1196",924743.532226709,916352.943968253
"1197",924735.147087099,916327.78031746
"1198",925688.115533338,917470.016666666
"1199",924093.496977077,915520.722698412
"1200",923796.705761713,915144.879365079
"1201",923451.846867056,914710.35015873
"1202",924260.612275417,915679.485079365
"1203",924780.971608024,916297.051746031
"1204",925830.075412848,917556.642222222
"1205",927023.382255549,918989.792380952
"1206",927255.335512402,919256.03015873
"1207",928977.38682732,921327.365873015
"1208",929209.340084172,921593.123015872
"1209",932229.218739986,925228.068095237
"1210",931836.292166036,924740.738095237
"1211",931683.703988549,924542.614285714
"1212",934078.702813562,927414.162539682
"1213",930993.986199235,923694.633968253
"1214",931754.683928304,924597.762539682
"1215",930977.215920015,923646.412857142
"1216",931689.845969792,924491.701428571
"1217",933411.89728471,926553.053809523
"1218",934941.677882459,928378.997619047
"1219",934308.412912047,927604.644920634
"1220",934636.501527484,927984.76047619
"1221",932993.815291931,925997.431904761
"1222",930485.910829114,922963.813968253
"1223",930621.728727381,923113.314920634
"1224",930709.478946356,923204.763809523
"1225",930172.34933453,922541.432698412
"1226",934393.919972655,927629.489841269
"1227",938855.829007242,932979.709523809
"1228",939616.526736311,933875.489682539
"1229",940088.818389626,934425.941587301
"1230",941426.328270204,936009.249365079
"1231",945503.695870452,940855.442698412
"1232",945351.107692965,940661.45063492
"1233",945006.248798308,940239.29063492
"1234",943507.765600632,938447.674761904
"1235",943883.921895362,938881.707460317
"1236",943587.130679997,938515.656031745
"1237",943819.08393685,938778.248730158
"1238",945589.20293106,940869.569365078
"1239",944523.328847017,939591.87142857
"1240",942880.642611464,937626.965873015
"1241",945660.182870816,940923.518888888
"1242",945363.391655451,940558.223015872
"1243",945835.683308765,941105.82126984
"1244",945250.486017646,940398.293333332
"1245",946059.251426008,941345.693650793
"1246",949655.942233331,945599.905714285
"1247",951570.264265419,947848.468571428
"1248",950985.0669743,947146.24079365
"1249",952803.253647803,949278.33126984
"1250",954381.101924844,951122.84111111
"1251",955382.138050375,952286.574444444
"1252",955325.685231473,952208.147460317
"1253",954644.352581769,951396.362539682
"1254",958048.772671922,955382.895873015
"1255",957271.304663633,954461.462063491
"1256",961444.807622466,959336.846507936
"1257",963743.671088893,962003.927619047
"1258",963110.406118481,961256.593968253
"1259",966947.435322267,965708.158571428
"1260",966746.779465487,965464.691904761
"1261",969862.793479886,969062.397301586
"1262",969421.799226644,968542.649682539
"1263",973835.640581939,973628.988253967
"1264",972144.886667094,971676.179365078
"1265",968627.560939136,967616.059047618
"1266",972656.860860091,972263.257936507
"1267",977022.634536094,977276.213492063
"1268",978985.024247474,979512.643650793
"1269",980466.73716593,981195.253174602
"1270",977189.749834434,977448.046190475
"1271",975258.657523126,975226.636349205
"1272",982508.491956675,983537.287142856
"1273",983605.663440791,984776.3515873
"1274",981241.962015852,982079.843650792
"1275",977003.621098507,977238.032539681
"1276",976562.626845265,976722.446825396
"1277",984869.950223248,986236.557301586
"1278",987697.558161892,989438.309047618
"1279",987496.902305112,989201.901904761
"1280",986911.705013993,988529.946825396
"1281",988633.756328911,990471.999999999
"1282",991701.702664018,993932.984603173
"1283",996836.559208699,999711.858253967
"1284",995001.602255976,997646.538253967
"1285",1001049.74470721,1004431.20888889
"1286",1001137.49492619,1004521.00555555
"1287",1001129.10978658,1004503.54222222
"1288",996602.36279348,999443.908888888
"1289",1004525.14473712,1008321.12507936
"1290",1000527.14221624,1003867.61873016
"1291",1000134.21564229,1003420.54365079
"1292",997722.446538059,1000716.9347619
"1293",1000742.32519387,1004092.89063492
"1294",1002993.12098101,1006598.76555555
"1295",1001158.16402829,1004546.14777778
"1296",1001197.84656797,1004582.29063492
"1297",999026.415860198,1002149.15349206
"1298",1000556.19645795,1003853.31904762
"1299",992905.050310838,995294.230158729
"1300",993713.815719199,996197.07174603
"1301",995003.257920485,997640.805079364
"1302",996581.106197526,999406.926031745
"1303",1001571.75970433,1005002.81047619
"1304",1001082.6977718,1004448.36333333
"1305",1000209.09440492,1003463.80238095
"1306",1003998.05592942,1007694.72174603
"1307",1007642.81441603,1011747.95190476
"1308",1013354.48311222,1018079.62492063
"1309",1014740.06067209,1019600.78015873
"1310",1013818.38962593,1018578.63095238
"1311",1014098.41056207,1018880.24206349
"1312",1014041.95774317,1018810.88111111
"1313",1010092.02290158,1014448.49222222
"1314",1009795.23168621,1014112.33460317
"1315",1009594.57582943,1013882.52111111
"1316",1013720.01110897,1018446.89968254
"1317",1008424.1812472,1012597.15698413
"1318",1006348.88589801,1010286.13
"1319",1004994.60573821,1008771.79365079
"1320",1006332.11561879,1010254.14380952
"1321",1006467.93351706,1010397.38952381
"1322",1005017.51799868,1008775.79523809
"1323",1005393.67429341,1009187.00746032
"1324",1000674.65658314,1003921.79555555
"1325",1001723.76038796,1005088.4831746
"1326",999840.735755944,1002973.37047619
"1327",1015742.75246213,1020796.3784127
"1328",1021694.75955479,1027348.33126984
"1329",1030338.55668782,1036807.76428571
"1330",1028743.93813156,1035071.19857143
"1331",1032436.76429746,1039080.10936508
"1332",1031995.77004422,1038596.80301587
"1333",1025738.58659659,1031810.28285714
"1334",1018087.44044949,1023456.90666667
"1335",1021828.33429469,1027565.38888889
"1336",1024655.94223333,1030657.11396825
"1337",1024935.96316948,1030956.69015873
"1338",1031464.78241364,1038081.17428571
"1339",1030110.50225384,1036606.06238095
"1340",1031351.87677583,1037948.99492063
"1341",1031535.76235339,1038142.69714286
"1342",1030373.75291077,1036875.92730159
"1343",1024597.24625606,1030593.27984127
"1344",1023242.96609626,1029106.28222222
"1345",1021792.55057788,1027511.64904762
"1346",1021543.82704181,1027232.23031746
"1347",1024227.23194258,1030169.20571428
"1348",1029314.02080796,1035728.08428571
"1349",1030988.00444359,1037543.75126984
"1350",1029441.45356662,1035857.68174603
"1351",1029529.2037856,1035947.11873016
"1352",1037163.57965349,1044249.22571428
"1353",1042154.23316029,1049632.34634921
"1354",1043155.26928582,1050702.75746032
"1355",1046079.01258305,1053835.80031746
"1356",1045301.54457476,1052999.07428571
"1357",1045389.29479374,1053088.28650794
"1358",1049995.4068662,1058017.55873016
"1359",1045516.72755239,1053237.95555555
"1360",1046661.9667158,1054459.94777778
"1361",1049874.11608879,1057892.08968254
"1362",1044434.08318913,1052085.19063492
"1363",1041060.96049905,1048462.10523809
"1364",1039418.2742635,1046688.74492063
"1365",1046235.49958341,1054034.25111111
"1366",1040458.99292871,1047842.90920635
"1367",1038431.76525882,1045653.44714286
"1368",1037125.55277831,1044237.67571428
"1369",1032743.00882309,1039493.80873016
"1370",1035186.07532739,1042142.01507936
"1371",1030563.19297571,1037126.57873016
"1372",1020556.73054327,1026224.62984127
"1373",1023432.40616121,1029383.04206349
"1374",1029240.21021598,1035749.87539682
"1375",1016157.41630883,1021473.54095238
"1376",1016149.03116922,1021456.90063492
"1377",1013064.31455489,1018036.74031746
"1378",1008008.82308958,1012415.93301587
"1379",1009009.85921511,1013525.54730159
"1380",1012991.09145677,1017958.63333333
"1381",1018414.35407721,1023974.71809524
"1382",1022443.65399816,1028416.97714286
"1383",1025463.53265398,1031730.44698413
"1384",1024686.06464569,1030871.60587301
"1385",1025110.28861971,1031330.38301587
"1386",1024717.36204576,1030892.76809524
"1387",1027785.30838087,1034252.23730159
"1388",1031622.33758465,1038443.02555555
"1389",1034161.53944754,1041203.38460317
"1390",1038863.78687859,1046306.90888889
"1391",1035442.59650922,1042601.73777778
"1392",1036107.1588797,1043317.20174603
"1393",1041722.69221731,1049402.71952381
"1394",1040656.81813327,1048247.8915873
"1395",1041561.71890021,1049219.54396825
"1396",1034535.4525839,1041633.60809524
"1397",1031114.26221453,1037909.53444444
"1398",1032403.70441582,1039310.04587301
"1399",1035519.71843022,1042698.84492063
"1400",1031906.25734367,1038768.88301587
"1401",1034301.25616869,1041374.06825397
"1402",1038378.62376893,1045802.77079365
"1403",1039475.79525305,1046985.43206349
"1404",1034804.84522207,1041925.83301587
"1405",1033690.90345874,1040708.79142857
"1406",1037768.27105898,1045141.66222222
"1407",1033097.32102801,1040072.19174603
"1408",1027945.69420411,1034453.35079365
"1409",1026783.68476148,1033173.77142857
"1410",1027159.84105621,1033579.75444444
"1411",1026478.5084065,1032825.98539682
"1412",1034497.42570873,1041619.34253968
"1413",1031653.04749087,1038517.30920635
"1414",1028616.39855583,1035195.6368254
"1415",1025964.29105514,1032284.16539682
"1416",1019226.43081459,1024876.19079365
"1417",1020900.41445021,1026721.2063492
"1418",1018728.98374244,1024315.22539682
"1419",1022085.3361533,1028024.62714286
"1420",1028373.817001,1034956.48587301
"1421",1028125.09346493,1034677.25063492
"1422",1024463.5646991,1030655.47746032
"1423",1025272.33010746,1031538.94349206
"1424",1025408.14800573,1031681.48126984
"1425",1024101.93552522,1030237.89904762
"1426",1026112.39291589,1032445.57126984
"1427",1031151.11410199,1037977.73285714
"1428",1031190.79664167,1038014.72492063
"1429",1030221.05791621,1036947.74698412
"1430",1023146.72392061,1029195.45936508
"1431",1026118.53489714,1032466.96396825
"1432",1029571.02266658,1036257.51968254
"1433",1028745.486979,1035346.20031746
"1434",1034361.02031661,1041499.76920635
"1435",1035554.32715931,1042794.95238095
"1436",1036411.16024696,1043722.21523809
"1437",1038229.34692046,1045695.22984127
"1438",1033462.2615309,1040510.47587301
"1439",1035761.12499733,1043014.56142857
"1440",1039694.2895597,1047293.67428571
"1441",1037330.58813476,1044722.96793651
"1442",1035687.90189921,1042930.0163492
"1443",1034958.50157021,1042129.07126984
"1444",1033556.15373112,1040593.27444444
"1445",1033836.17466726,1040892.86412698
"1446",1028155.80337115,1034682.41968254
"1447",1035453.70548399,1042695.06507936
"1448",1035060.77891004,1042260.39619047
"1449",1032649.00980581,1039623.05142857
"1450",1032208.01555256,1039134.24349206
"1451",1030709.53235489,1037487.69968254
"1452",1033441.00493495,1040475.81238095
"1453",1029875.6115277,1036571.57825397
"1454",1030059.49710526,1036766.70126984
"1455",1028801.35230404,1035379.33222222
"1456",1025764.70336901,1032035.67761904
"1457",1025371.77679506,1031595.38396825
"1458",1026420.88059988,1032745.49444444
"1459",1022759.35183405,1028703.53460317
"1460",1023616.1849217,1029644.17396825
"1461",1025866.98070884,1032125.22507936
"1462",1029848.2129505,1036508.74349206
"1463",1031906.73802047,1038762.77269841
"1464",1031898.35288086,1038747.02126984
"1465",1029967.26056955,1036623.65984127
"1466",1032939.07154607,1039881.30904762
"1467",1028844.9336666,1035391.22936508
"1468",1027971.33029973,1034423.50095238
"1469",1030270.19376616,1036947.50285714
"1470",1030069.53790938,1036720.35206349
"1471",1026456.07682283,1032743.63333333
"1472",1026015.08256959,1032250.12380952
"1473",1026727.71261937,1033029.4984127
"1474",1028017.15482065,1034444.45682539
"1475",1030508.28900425,1037181.65285714
"1476",1032086.13728129,1038908.41412698
"1477",1031404.80463159,1038154.36095238
"1478",1032934.58522934,1039827.10396825
"1479",1032637.79401397,1039495.20253968
"1480",1032196.79976073,1039005.01523809
"1481",1033005.56516909,1039885.74412698
"1482",1030305.3899891,1036918.7647619
"1483",1034959.56974086,1042029.17428571
"1484",1035527.99675276,1042644.7663492
"1485",1037874.92789848,1045205.13428571
"1486",1036039.97094576,1043197.07746031
"1487",1039732.79711167,1047227.90126984
"1488",1040637.69787861,1048207.36793651
"1489",1039716.02683245,1047198.3663492
"1490",1040476.72456152,1048020.92507936
"1491",1039987.66262898,1047482.58761904
"1492",1045458.99292871,1053435.30428571
"1493",1046027.41994061,1054045.33730158
"1494",1047989.80965199,1056164.32619047
"1495",1046154.85269927,1054176.13444444
"1496",1050424.49101668,1058793.04333333
"1497",1051281.32410434,1059711.53888889
"1498",1051849.75111624,1060318.58825397
"1499",1054292.81762054,1062943.69142857
"1500",1052265.58995065,1060761.72190476
"1501",1051584.25730095,1060023.38301587
"1502",1048884.08212096,1057110.07238095
"1503",1054307.3447414,1062962.58857143
"1504",1056077.46373561,1064859.31111111
"1505",1054098.30374501,1062731.95714285
"1506",1052071.07607511,1060548.24380952
"1507",1056725.25582687,1065555.75111111
"1508",1055947.78781858,1064717.50301587
"1509",1055074.18445171,1063775.2131746
"1510",1053431.49821615,1062006.2115873
"1511",1061258.14480121,1070420.85857143
"1512",1061105.55662373,1070253.54714285
"1513",1060424.22397402,1069521.50984127
"1514",1060511.974193,1069610.75873016
"1515",1061224.60424277,1070367.68761904
"1516",1061889.16661326,1071072.89031746
"1517",1063995.75936252,1073316.72682539
"1518",1065765.87835673,1075197.9347619
"1519",1065709.42553782,1075133.78619047
"1520",1066518.19094619,1075989.77761904
"1521",1066269.46741011,1075721.39285714
"1522",1064194.17206093,1073511.08015873
"1523",1064474.19299707,1073805.13809523
"1524",1061437.54406204,1070566.35396825
"1525",1063303.79841483,1072555.93079365
"1526",1064593.24061612,1073926.65111111
"1527",1064440.65243863,1073759.85904762
"1528",1061404.0035036,1070520.41904762
"1529",1055771.69988677,1064496.64
"1530",1061675.63930013,1070838.04666666
"1531",1063349.62293576,1072622.51555555
"1532",1062379.8842103,1071583.3779365
"1533",1062275.36371211,1071467.27063492
"1534",1061642.0987417,1070786.27539682
"1535",1062258.59343289,1071440.82841269
"1536",1063355.764917,1072608.64523809
"1537",1057338.91986584,1066181.52174603
"1538",1052812.17287274,1061315.32809523
"1539",1054005.47971544,1062597.49984127
"1540",1055919.80174753,1064655.27126984
"1541",1052835.0851332,1061331.76412698
"1542",1054941.67788246,1063599.6979365
"1543",1051712.75823025,1060116.94111111
"1544",1046657.26676494,1054648.77730158
"1545",1049869.41613792,1058132.57507936
"1546",1048995.81277105,1057181.02190476
"1547",1052207.96214403,1060656.98698412
"1548",1053160.93059027,1061681.14111111
"1549",1053008.34241278,1061511.09698412
"1550",1054826.52908629,1063468.90492063
"1551",1054385.53483304,1062988.3763492
"1552",1052694.7809182,1061160.05190476
"1553",1050955.95932406,1059276.12603174
"1554",1051572.45401525,1059937.78666666
"1555",1053727.1144438,1062262.7831746
"1556",1053526.45858702,1062040.89904761
"1557",1053421.93808883,1061922.70698412
"1558",1054567.17725224,1063154.13698412
"1559",1054606.85979192,1063191.67666666
"1560",1053348.71499071,1061829.2663492
"1561",1054061.34504048,1062593.63841269
"1562",1052899.33559786,1061333.90428571
"1563",1051352.78472089,1059657.02253968
